Ryan_Ferguson@mail2rita.com,2018-05-07 08:40:52,Ryan,Ferguson,Spider Curl,30,3,12
Sophie_Buckland@mail2ian.com,2018-05-11 06:22:14,Sophie,Buckland,Runner's Stretch,15,2,10
Felicity_Coleman@iamwaiting.com,2018-05-12 05:58:22,Felicity,Coleman,Calf Raises - With Bands,15,3,10
Grace_Anderson@barcelona.com,2018-05-27 00:06:46,Grace,Anderson,Two-Arm Kettlebell Clean,15,3,12
Pippa_Cole@turkey.com,2018-05-30 11:06:33,Pippa,Cole,Alternating Cable Shoulder Press,15,3,15
Faith_Hodges@mail2julie.com,2018-05-13 17:58:26,Faith,Hodges,Front Barbell Squat To A Bench,30,2,15
Amelia_Casey@onenet.com.ar,2018-05-19 03:33:33,Amelia,Casey,Seated Barbell Twist,15,2,12
Ian_Vance@mail2sweden.com,2018-05-25 09:21:39,Ian,Vance,Box Squat with Bands,15,3,15
Christopher_Lyman@earthdome.com,2018-05-30 17:37:59,Christopher,Lyman,Sandbag Load,30,2,12
Jason_Kerr@anymoment.com,2018-05-30 02:31:00,Jason,Kerr,Split Jump,30,3,10
Jan_Roberts@mail2composer.com,2018-05-24 09:01:47,Jan,Roberts,Seated One-arm Cable Pulley Rows,30,3,10
Sam_Martin@bonbon.net,2018-05-17 10:00:45,Sam,Martin,Deadlift with Bands,15,2,10
Alexander_Jackson@movemail.com,2018-05-18 15:32:33,Alexander,Jackson,Barbell Guillotine Bench Press,30,3,10
Claire_Ross@cry4helponline.com,2018-05-14 19:51:47,Claire,Ross,Shoulder Stretch,15,3,15
Caroline_Russell@daha.com,2018-05-10 15:14:08,Caroline,Russell,Palms-Down Wrist Curl Over A Bench,30,3,10
Michael_Dowd@mail2peru.com,2018-05-20 02:30:15,Michael,Dowd,Rickshaw Carry,30,3,15
Joshua_Manning@tfz.net,2018-05-20 12:13:37,Joshua,Manning,Natural Glute Ham Raise,15,3,10
Nathan_Black@mail2jasmine.com,2018-05-18 08:06:37,Nathan,Black,Rowing Stationary,15,2,10
Charles_Kelly@mail2liberia.com,2018-05-20 16:47:18,Charles,Kelly,Clapping Push-Up,15,3,12
Joe_Watson@hotfire.net,2018-05-28 21:11:50,Joe,Watson,Barbell Rear Delt Row,15,2,10
Owen_Grant@4newyork.com,2018-05-30 01:48:23,Owen,Grant,Seated Triceps Press,30,3,12
Amanda_Ferguson@allracing.com,2018-05-06 05:43:41,Amanda,Ferguson,Wrist Circles,15,3,10
Ruth_Barnes@emumail.com,2018-05-14 07:20:44,Ruth,Barnes,Dumbbell Bicep Curl,15,3,15
John_Johnston@yahoo.com.ru,2018-05-14 00:30:40,John,Johnston,Dumbbell Shrug,30,3,15
Peter_Clarkson@gua.net,2018-05-09 09:26:30,Peter,Clarkson,Kettlebell Pirate Ships,15,2,15
Yvonne_Campbell@fromtexas.com,2018-05-13 05:11:57,Yvonne,Campbell,Bear Crawl Shoulder Tap,15,2,12
Isaac_Berry@mailcity.com,2018-05-27 08:46:25,Isaac,Berry,Alternating Leg Swing,30,2,10
Dominic_Marshall@edmail.com,2018-05-05 23:12:28,Dominic,Marshall,Double Kettlebell Windmill,30,3,15
Natalie_Lawrence@iespana.es,2018-05-18 11:48:14,Natalie,Lawrence,Air Bike,30,3,12
Alan_Powell@richmondhill.com,2018-05-09 10:06:26,Alan,Powell,One-Arm Kettlebell Floor Press,30,3,10
Mike_Peake@lovemail.com,2018-05-27 10:05:34,Mike,Peake,V-Bar Pullup,30,3,10
Grace_Jones@singapore.com,2018-05-20 23:24:00,Grace,Jones,Hamstring Stretch,30,3,15
Ruth_Harris@mail2juggler.com,2018-05-16 03:17:49,Ruth,Harris,The Straddle,30,2,12
Alexandra_MacLeod@ilovejesus.com,2018-05-22 06:50:26,Alexandra,MacLeod,Machine Preacher Curls,15,2,15
Victor_Gray@fromwisconsin.com,2018-05-09 04:08:30,Victor,Gray,Single-Leg Skater Squat,30,3,15
Jacob_Turner@primposta.hu,2018-05-15 12:07:20,Jacob,Turner,Front Squat (Clean Grip),30,2,10
Evan_Mathis@mail2cardinal.com,2018-05-23 22:25:08,Evan,Mathis,Back Flyes - With Bands,30,2,10
Jacob_Mackenzie@theraces.com,2018-05-30 08:09:04,Jacob,Mackenzie,Partner Hanging Knee Raise With Manual Resistance,30,2,12
Ella_Marshall@terra.com,2018-05-25 00:16:03,Ella,Marshall,Lying Rear Delt Raise,30,3,15
Jack_Tucker@mail2rainmaker.com,2018-05-24 12:40:06,Jack,Tucker,High Cable Curls,30,3,15
Gordon_Lyman@mailtag.com,2018-05-24 07:00:32,Gordon,Lyman,Clean Shrug,30,2,15
Benjamin_Vaughan@ukmail.org,2018-05-18 20:50:32,Benjamin,Vaughan,One-Arm Medicine Ball Slam,15,2,15
Harry_Mitchell@mail2wired.com,2018-05-06 15:47:00,Harry,Mitchell,Crossover Reverse Lunge,30,2,15
Carolyn_Rutherford@mail2whitehouse.com,2018-05-22 00:36:14,Carolyn,Rutherford,Chin-Up,30,3,10
Amy_Nash@easy.to,2018-05-06 02:46:29,Amy,Nash,Muscle Snatch,30,3,10
Nicholas_Nash@claramail.com,2018-05-13 23:47:57,Nicholas,Nash,Ankle On The Knee,15,2,15
Grace_Underwood@canada-11.com,2018-05-17 07:09:44,Grace,Underwood,Barbell Reverse Lunge,30,3,10
Diane_Peters@mail2steven.com,2018-05-06 00:54:09,Diane,Peters,JM Press,30,3,10
Michelle_Peters@coolsend.com,2018-05-06 08:04:39,Michelle,Peters,Cable Wrist Curl,30,2,15
Christopher_Harris@thedoghousemail.com,2018-05-08 16:25:10,Christopher,Harris,Wide-Grip Rear Pull-Up,15,3,15
Leah_Black@mailto.de,2018-05-19 11:00:25,Leah,Black,Palms-Down Dumbbell Wrist Curl Over A Bench,30,2,10
Neil_Butler@mail2spanish.com,2018-05-19 09:24:15,Neil,Butler,Calf-Machine Shoulder Shrug,30,3,15
Phil_Smith@mail2stockholm.com,2018-05-12 05:14:39,Phil,Smith,Standing Toe Touches,30,3,15
Gavin_Greene@gorontalo.net,2018-05-26 19:03:07,Gavin,Greene,Rockers (Pullover To Press) Straight Bar,15,3,15
Tim_Nolan@mail.vasarhely.hu,2018-05-23 01:03:42,Tim,Nolan,Dynamic Back Stretch,30,2,10
Olivia_Lambert@mail2kathleen.com,2018-05-07 09:44:48,Olivia,Lambert,Standing Alternating Dumbbell Press,30,3,15
Bella_Campbell@dfwatson.com,2018-05-26 08:12:31,Bella,Campbell,Weighted Sit-Ups - With Bands,15,2,15
Audrey_Lambert@netlimit.com,2018-05-29 22:46:27,Audrey,Lambert,Chest Push (single response),30,2,10
Simon_Cornish@free-org.com,2018-05-05 17:38:30,Simon,Cornish,Anti-Gravity Press,30,3,12
Evan_Mills@goldenmail.ru,2018-05-24 15:54:29,Evan,Mills,Weighted Crunches,15,2,12
Jasmine_Ball@n2software.com,2018-05-22 23:43:39,Jasmine,Ball,Wide-Hands Push-Up,15,3,10
Caroline_Harris@mail2fashion.com,2018-05-05 19:47:54,Caroline,Harris,Hanging Leg Raise,15,2,12
Donna_Dowd@wwdg.com,2018-05-30 18:41:48,Donna,Dowd,Wide-Grip Rear Pull-Up,30,2,10
Paul_King@mailoye.com,2018-05-08 07:00:41,Paul,King,Barbell Side Split Squat,15,2,10
Neil_Underwood@iobox.com,2018-05-09 17:33:14,Neil,Underwood,Leverage Incline Chest Press,30,2,12
Andrea_Vance@acmecity.com,2018-05-06 23:00:59,Andrea,Vance,Seated Scissor Kick,30,3,10
Joan_Scott@mail2iceland.com,2018-05-08 17:57:18,Joan,Scott,Kettlebell Side Squat,15,2,10
Kevin_Grant@the-astronaut.com,2018-05-28 19:24:23,Kevin,Grant,Side To Side Chins,15,2,10
Ruth_Miller@mailgate.gr,2018-05-11 22:17:42,Ruth,Miller,Neck Press,30,3,10
Nicola_Grant@mail2irwin.com,2018-05-28 09:55:12,Nicola,Grant,Bench Jump,30,2,10
Amanda_Nash@mail2nevada.com,2018-05-18 21:08:21,Amanda,Nash,EZ-Bar Curl,30,2,12
Richard_North@mail2computer.com,2018-05-29 15:48:52,Richard,North,Negative Pull-Up,15,3,10
Thomas_Alsop@mail2maggie.com,2018-05-10 12:46:46,Thomas,Alsop,Single-Leg Balance,15,3,15
Victor_Vaughan@ilovejesus.com,2018-05-24 14:40:25,Victor,Vaughan,Hanging Leg Raise,15,3,10
Anthony_Martin@mail2found.com,2018-05-12 09:12:20,Anthony,Martin,Behind Head Chest Stretch,30,2,10
Audrey_Parsons@tiscali.at,2018-05-22 12:59:56,Audrey,Parsons,Extended Range One-Arm Kettlebell Floor Press,30,2,10
Lily_Coleman@cracker.hu,2018-05-06 06:34:08,Lily,Coleman,Front Squat (Clean Grip),30,2,12
Neil_Cameron@mail2heather.com,2018-05-29 18:02:43,Neil,Cameron,Cross Body Hammer Curl,15,3,10
Virginia_Ince@mail2paralegal.com,2018-05-27 03:24:28,Virginia,Ince,Cable Rear Delt Fly,30,2,12
Joanne_Hodges@mail2adore.com,2018-05-06 13:12:51,Joanne,Hodges,Ankle On The Knee,30,2,15
Katherine_Avery@ftml.net,2018-05-06 09:41:04,Katherine,Avery,Smith Machine Hang Power Clean,30,3,15
Stewart_Peake@mail2brussels.com,2018-05-26 17:06:00,Stewart,Peake,Hanging Leg Raise,30,3,15
Caroline_Powell@fromutah.com,2018-05-22 10:17:57,Caroline,Powell,Toe Touchers,15,2,10
Bella_Lewis@spray.no,2018-05-30 22:39:41,Bella,Lewis,Standing Barbell Calf Raise,30,2,15
Sean_White@techspot.com,2018-05-09 18:30:50,Sean,White,Standing Palms-In Dumbbell Press,15,3,15
Sam_Cameron@aamail.net,2018-05-24 16:41:50,Sam,Cameron,Partner Flat-Bench Back Extension With Hold,15,2,12
Sonia_Mills@ffanet.com,2018-05-30 03:27:20,Sonia,Mills,Cable Preacher Curl,15,2,15
Anne_Hart@mail2lyle.com,2018-05-30 05:03:47,Anne,Hart,Band Good Morning,15,2,15
Stewart_Roberts@antisocial.com,2018-05-07 14:30:49,Stewart,Roberts,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,30,2,10
Richard_Thomson@beer.com,2018-05-26 13:52:08,Richard,Thomson,Weighted Sissy Squat,30,2,15
Stephen_Short@apexmail.com,2018-05-23 01:26:46,Stephen,Short,Standing Palms-In Dumbbell Press,15,3,15
Liam_Hemmings@cd2.com,2018-05-30 01:26:50,Liam,Hemmings,Standing Rope Crunch,30,2,12
Una_Forsyth@mail2jan.com,2018-05-15 20:45:15,Una,Forsyth,EZ-Bar Curl,30,3,10
Penelope_Churchill@sci.fi,2018-05-22 17:43:09,Penelope,Churchill,Standing Toe Touches,15,2,12
Julia_Watson@publicist.com,2018-05-11 00:10:07,Julia,Watson,Double Kettlebell Snatch,30,2,12
Warren_Duncan@mail2jon.com,2018-05-26 11:10:09,Warren,Duncan,Clean,15,2,15
Neil_Mathis@flashmail.net,2018-05-21 05:47:39,Neil,Mathis,Standing Bent-Over Two-Arm Dumbbell Triceps Extension,15,2,10
Maximilian_Bell@mail2vacation.com,2018-05-28 14:16:08,Maximilian,Bell,Superman,30,2,15
Colin_Reid@truckers.com,2018-05-23 19:32:58,Colin,Reid,Zercher Squats,30,3,12
Robert_Churchill@mail.pt,2018-05-05 16:44:23,Robert,Churchill,Finger Curls,30,2,12
Jan_McGrath@fromnewyork.net,2018-05-08 21:05:44,Jan,McGrath,Dumbbell Lunges,15,3,12
Rachel_Clarkson@educacao.te.pt,2018-05-20 18:20:09,Rachel,Clarkson,Dumbbell Clean And Jerk,15,2,10
Garry_Watson@hkg.net,2018-05-26 10:57:07,Garry,Watson,Neck Press,15,3,12
Colin_Peters@mail2bobby.com,2018-05-06 01:57:32,Colin,Peters,Band Pull Apart,30,3,15
Katherine_Wright@omaninfo.com,2018-05-22 22:30:39,Katherine,Wright,Stiff-Legged Deadlift,15,2,10
Jennifer_Martin@nettaxi.com,2018-05-10 00:59:55,Jennifer,Martin,JM Press,15,3,15
Molly_Jones@mail2fondness.com,2018-05-10 07:01:26,Molly,Jones,Calf Raise On A Dumbbell,30,2,10
Lillian_Phillips@seductive.com,2018-05-06 21:40:20,Lillian,Phillips,Standing Pelvic Tilt,30,2,12
Owen_Powell@mail2sail.com,2018-05-16 22:27:49,Owen,Powell,Windmills,30,3,10
Melanie_Duncan@mail2erinyes.com,2018-05-21 03:32:04,Melanie,Duncan,Alternating Deltoid Raise,15,2,12
Diana_Quinn@mail2pakistan.com,2018-05-25 07:27:38,Diana,Quinn,Thigh Killa,15,2,10
John_Johnston@html.tou.com,2018-05-17 13:36:25,John,Johnston,Burpee Box Jump,15,2,10
Jasmine_Rees@googlemail.com,2018-05-22 22:03:37,Jasmine,Rees,Butterfly,15,2,15
Jack_Rees@emailacc.com,2018-05-25 00:12:17,Jack,Rees,Double Kettlebell Windmill,30,3,10
Heather_Pullman@mail2create.com,2018-05-11 07:55:12,Heather,Pullman,Seated Bent-Over Rear Delt Raise,30,2,15
Nathan_Chapman@qprfans.com,2018-05-07 19:12:46,Nathan,Chapman,Dumbbell Alternate Bicep Curl,15,3,12
Nicholas_Campbell@mail2aether.com,2018-05-14 10:26:03,Nicholas,Campbell,Split Squat With Kettlebells,15,3,10
Lillian_Wallace@bolando.com,2018-05-10 17:28:17,Lillian,Wallace,Foot-SMR,15,3,15
Alan_McGrath@wiz.cc,2018-05-24 18:59:21,Alan,McGrath,Standing Dumbbell Straight-Arm Front Delt Raise Above Head,30,3,15
Amanda_Greene@theend.hu,2018-05-13 22:46:54,Amanda,Greene,Reverse Flyes,30,2,12
Jake_Stewart@yahoo.co.nz,2018-05-30 22:43:29,Jake,Stewart,Barbell Bench Press - Medium Grip,15,2,15
Matt_Parr@mail-page.com,2018-05-11 11:44:56,Matt,Parr,Clam,30,3,12
Caroline_Springer@rocketmail.com,2018-05-21 03:24:10,Caroline,Springer,Seated Close-Grip Concentration Barbell Curl,30,3,15
Piers_Cameron@mail2westvirginia.com,2018-05-24 21:26:11,Piers,Cameron,Rickshaw Deadlift,30,3,10
Amanda_Henderson@mail2sharon.com,2018-05-09 05:00:32,Amanda,Henderson,Lying Bent Leg Groin,30,3,10
Preston_Newman@mail2dilemma.com,2018-05-09 21:29:01,Preston,Newman,Cable Preacher Curl,30,3,10
Olivia_Harris@trust-me.com,2018-05-09 18:11:57,Olivia,Harris,Dumbbell Bench Press with Neutral Grip,30,3,10
Edward_Rampling@mail2fancy.com,2018-05-09 19:01:04,Edward,Rampling,Seated Triceps Press,15,2,10
Tracey_Payne@mail2mgz.com,2018-05-11 07:05:22,Tracey,Payne,Barbell Bench Press - Medium Grip,30,2,15
William_Welch@mailcc.com,2018-05-17 01:26:46,William,Welch,Adductor,30,3,10
Isaac_Mathis@fatcock.net,2018-05-25 03:45:23,Isaac,Mathis,Stiff Leg Barbell Good Morning,30,2,12
Nathan_Marshall@altavista.com,2018-05-11 17:42:54,Nathan,Marshall,Dumbbell Front Squat,15,2,10
Dorothy_Lawrence@homestead.com,2018-05-12 23:53:05,Dorothy,Lawrence,Barbell Hack Squat,30,3,10
Bella_Robertson@surat.com,2018-05-08 14:04:03,Bella,Robertson,Split Jump,30,2,15
Diane_Poole@mail2capeverde.com,2018-05-16 21:48:21,Diane,Poole,Barbell Guillotine Bench Press,30,3,12
Edward_White@mail2larry.com,2018-05-21 05:54:34,Edward,White,Dead Bug,30,3,10
Samantha_Wright@flashmail.net,2018-05-17 08:37:43,Samantha,Wright,Decline Explosive Push-Up,30,2,15
Karen_Hughes@mail2james.com,2018-05-05 07:20:52,Karen,Hughes,Push-Up Wide,15,2,10
Carol_Hodges@mail2texas.com,2018-05-18 15:06:51,Carol,Hodges,Crunches,15,3,10
Felicity_Coleman@mail.gr,2018-05-12 09:02:51,Felicity,Coleman,One-Arm Kettlebell Military Press To The Side,30,2,12
Amanda_McGrath@coolmail.com,2018-05-10 04:34:02,Amanda,McGrath,One Arm Lat Pulldown,30,3,12
Edward_Quinn@hongkong.com,2018-05-25 06:53:18,Edward,Quinn,Superman Push-Up,30,2,10
Tracey_MacDonald@land.ru,2018-05-26 08:32:14,Tracey,MacDonald,Ankle Circles,30,3,10
Victor_Parsons@mypersonalemail.com,2018-05-19 03:48:41,Victor,Parsons,Squat with Bands,30,3,12
John_Jones@mail.usa.com,2018-05-29 01:39:18,John,Jones,Power Partials,15,3,15
Thomas_Ross@rickymail.com,2018-05-05 19:10:14,Thomas,Ross,Scapular Pull-Up,15,2,10
Sonia_Ogden@mail2country.com,2018-05-19 05:13:12,Sonia,Ogden,Hip Circles (prone),15,2,12
Andrew_Skinner@mail2ralph.com,2018-05-09 07:17:26,Andrew,Skinner,Kettlebell Dead Clean,15,2,15
Deirdre_Hunter@mail2hades.com,2018-05-26 22:52:03,Deirdre,Hunter,Tate Press,30,2,10
Claire_McGrath@mail2lloyd.com,2018-05-12 05:23:26,Claire,McGrath,Decline Close-Grip Bench To Skull Crusher,15,2,12
James_Marshall@mail2jumbo.com,2018-05-14 07:16:00,James,Marshall,Foot-SMR,15,2,10
Carolyn_Mitchell@bolando.com,2018-05-28 20:30:18,Carolyn,Mitchell,Rack Pull with Bands,15,2,12
Colin_Morrison@mail2millionaire.com,2018-05-10 13:01:39,Colin,Morrison,One-Arm Dumbbell Row,15,2,10
Sean_Mills@terra.com,2018-05-26 14:20:28,Sean,Mills,Bear Crawl Sled Drags,30,2,12
Julia_Vaughan@playersodds.com,2018-05-09 10:00:48,Julia,Vaughan,Cobra Triceps Extension,15,3,12
Nathan_Wilkins@spaceart.com,2018-05-15 03:10:38,Nathan,Wilkins,Calf Raise On A Dumbbell,15,3,10
Owen_Knox@go.com,2018-05-27 02:12:42,Owen,Knox,Seated Biceps,15,3,10
Jack_McDonald@webave.com,2018-05-28 15:55:27,Jack,McDonald,Overhead Cable Curl,30,3,10
Leonard_Lewis@toolsource.com,2018-05-07 02:53:56,Leonard,Lewis,Clean from Blocks,30,3,10
Julia_Wilkins@belizehome.com,2018-05-15 07:46:20,Julia,Wilkins,External Rotation with Band,15,3,12
Ian_Alsop@ameritech.net,2018-05-21 03:40:44,Ian,Alsop,Seated Barbell Military Press,30,2,15
Anne_Marshall@webmail.co.yu,2018-05-14 09:50:28,Anne,Marshall,Cross Body Hammer Curl,30,2,12
Gavin_Scott@mail2brunette.com,2018-05-10 11:09:32,Gavin,Scott,Catch and Overhead Throw,30,2,10
Andrew_Johnston@earthonline.net,2018-05-16 04:20:54,Andrew,Johnston,Lateral Bound,30,2,15
Luke_Rees@our-office.com,2018-05-28 20:20:59,Luke,Rees,Plate Shoulder Circle Big To Small Rotation,15,2,15
Sebastian_Dyer@mail2lacrosse.com,2018-05-18 18:28:03,Sebastian,Dyer,Front Barbell Squat To A Bench,15,2,10
Julia_Harris@mail2adventure.com,2018-05-05 02:40:51,Julia,Harris,Kettlebell Pass Between The Legs,30,3,15
Donna_Parr@okmad.com,2018-05-11 10:47:11,Donna,Parr,Bent-Arm Barbell Pullover,30,3,12
Robert_Turner@mail2time.com,2018-05-17 03:37:23,Robert,Turner,Burpee To Medicine Ball Press,30,2,10
Amelia_Mills@isp9.net,2018-05-10 02:40:42,Amelia,Mills,Standing Towel Triceps Extension,15,3,15
Sally_Butler@awsom.net,2018-05-24 06:26:02,Sally,Butler,Front Squats With Two Kettlebells,15,2,15
Brandon_Metcalfe@mail2pope.com,2018-05-16 05:27:03,Brandon,Metcalfe,Carioca Quick Step,15,3,12
Colin_Davies@highveldmail.co.za,2018-05-19 04:07:27,Colin,Davies,Incline Hammer Curls,30,2,10
Karen_McGrath@fromohio.com,2018-05-27 23:04:38,Karen,McGrath,Hip Circles (prone),30,2,12
Rebecca_Clark@ghostmail.com,2018-05-09 00:43:27,Rebecca,Clark,Svend Press,30,2,10
Richard_Cameron@fromidaho.com,2018-05-18 03:53:08,Richard,Cameron,Reverse Crunch,30,2,10
Sebastian_Sanderson@mail2sara.com,2018-05-13 01:01:33,Sebastian,Sanderson,Box Jump (Multiple Response),30,3,15
Elizabeth_Fisher@mail2taxi.com,2018-05-24 06:08:29,Elizabeth,Fisher,Body Tricep Press,30,2,12
John_MacLeod@nycmail.com,2018-05-05 07:55:26,John,MacLeod,Smith Machine Decline Press,30,2,15
Caroline_Vaughan@topgamers.co.uk,2018-05-06 20:52:45,Caroline,Vaughan,Barbell Squat To A Bench,30,3,10
Pippa_Bond@mail2brian.com,2018-05-12 07:05:47,Pippa,Bond,Lateral Bound,15,3,15
Olivia_Davidson@mail2noah.com,2018-05-15 11:08:11,Olivia,Davidson,Single Leg Glute Bridge,30,3,15
Melanie_Brown@mail2caterer.com,2018-05-17 06:19:14,Melanie,Brown,Around The World Pull-Up,30,3,15
Alexander_Mitchell@dostmail.com,2018-05-30 15:06:24,Alexander,Mitchell,Cable Russian Twists,15,2,10
Harry_Campbell@anfmail.com,2018-05-15 14:36:09,Harry,Campbell,Hanging Bar Good Morning,30,2,10
Madeleine_Parr@mail2spain.com,2018-05-10 02:28:24,Madeleine,Parr,Kettlebell Pistol Squat,30,2,10
Faith_Pullman@thecriminals.com,2018-05-19 01:26:48,Faith,Pullman,Sit Squats,15,3,12
Emma_Wilson@mail2from.com,2018-05-10 18:50:09,Emma,Wilson,Dumbbell Rear Delt Row,30,3,12
Tim_Martin@speedrules.com,2018-05-18 21:21:50,Tim,Martin,Kneeling Squat,15,2,15
William_Tucker@mail2reggie.com,2018-05-07 10:45:06,William,Tucker,Leverage High Row,15,2,15
Kevin_Mitchell@canoemail.com,2018-05-09 05:42:21,Kevin,Mitchell,Standing Biceps Cable Curl,15,2,15
Kate_Nash@mail2sky.com,2018-05-09 16:55:12,Kate,Nash,One Arm Dumbbell Preacher Curl,15,2,12
Rachel_Manning@friends-cafe.com,2018-05-13 23:18:04,Rachel,Manning,Machine Lateral Raise,30,2,10
Katherine_Rutherford@netpiper.com,2018-05-22 15:22:09,Katherine,Rutherford,Vertical Mountain Climber,30,3,15
Warren_Kelly@from-outerspace.com,2018-05-19 12:34:43,Warren,Kelly,Dumbbell Squat,30,2,12
Abigail_Hodges@mail2brunette.com,2018-05-05 13:52:38,Abigail,Hodges,Dancer's Stretch,30,3,10
Leah_Gill@money.net,2018-05-16 08:11:18,Leah,Gill,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,30,2,15
Deirdre_Oliver@hairdresser.net,2018-05-12 19:50:57,Deirdre,Oliver,Burpee,15,3,15
Anne_Forsyth@mail2country.com,2018-05-30 02:41:09,Anne,Forsyth,Barbell Rear Delt Row,30,2,10
Joanne_Duncan@1me.net,2018-05-22 13:17:11,Joanne,Duncan,Inchworm,15,2,12
Neil_Arnold@okmagic.com,2018-05-09 19:26:39,Neil,Arnold,Bottoms Up,15,2,15
Dominic_Scott@mail2exciting.com,2018-05-28 17:28:17,Dominic,Scott,Seated Back Extension,15,3,10
Bernadette_Powell@usa.net,2018-05-12 15:00:11,Bernadette,Powell,Band Assisted Pull-Up,15,3,15
Gavin_Knox@levele.hu,2018-05-23 15:09:02,Gavin,Knox,Seated Side Lateral Raise,30,2,12
Christopher_Berry@mail2trillionaire.com,2018-05-25 04:59:08,Christopher,Berry,Single-Leg Squat To Box,30,3,15
Keith_Ball@shaniastuff.com,2018-05-12 02:28:44,Keith,Ball,Standing Alternating Dumbbell Press,15,3,12
Martin_Young@lopezclub.com,2018-05-17 18:14:23,Martin,Young,One-Arm High-Pulley Cable Side Bends,30,3,15
Amelia_Parsons@nyc.com,2018-05-24 05:14:45,Amelia,Parsons,Bent Over Two-Dumbbell Row,15,2,12
James_Hardacre@dadacasa.com,2018-05-16 21:23:36,James,Hardacre,Suspended Reverse Crunch,15,2,12
Nicola_Mathis@tropicalstorm.com,2018-05-19 22:33:57,Nicola,Mathis,Landmine 180's,15,2,10
Audrey_Reid@bullsgame.com,2018-05-14 20:50:28,Audrey,Reid,Seated Calf Raise,30,3,12
Irene_Duncan@mail2athena.com,2018-05-14 15:09:16,Irene,Duncan,Standing Towel Triceps Extension,15,3,15
James_Wright@yogotemail.com,2018-05-18 08:19:26,James,Wright,Groin and Back Stretch,30,2,10
Alexander_Carr@neo.rr.com,2018-05-06 16:16:02,Alexander,Carr,Snatch,15,3,15
Boris_Metcalfe@spils.com,2018-05-19 13:45:24,Boris,Metcalfe,Assisted Chin-Up,30,3,15
Amy_Pullman@mail2economist.com,2018-05-08 20:18:32,Amy,Pullman,Dumbbell Rear Lunge,15,3,10
Brandon_Taylor@mail2economist.com,2018-05-19 03:13:14,Brandon,Taylor,Reverse Hyperextension,30,2,15
Sarah_Thomson@postinbox.com,2018-05-08 08:07:24,Sarah,Thomson,Decline Close-Grip Bench To Skull Crusher,15,3,12
Emily_Graham@ematic.com,2018-05-21 16:52:31,Emily,Graham,Stairmaster,30,2,10
Anna_Mills@swiftdesk.com,2018-05-09 17:28:01,Anna,Mills,Rockers (Pullover To Press) Straight Bar,15,3,15
Una_Graham@kickassmail.com,2018-05-21 04:40:06,Una,Graham,See-Saw Press (Alternating Side Press),30,3,12
Leonard_Scott@ntscan.com,2018-05-30 07:38:30,Leonard,Scott,Walking High Knees,30,2,12
Wanda_Buckland@mail2wired.com,2018-05-17 23:03:58,Wanda,Buckland,Partner Hanging Knee Raise With Throw Down,30,2,15
Eric_Glover@realemail.net,2018-05-23 13:36:18,Eric,Glover,Bench Sprint,30,2,15
Gabrielle_Reid@sialkotoye.com,2018-05-20 20:33:15,Gabrielle,Reid,Partner Lying Leg Raise With Lateral Throw Down,30,2,10
Lauren_Bower@tiscali.co.uk,2018-05-30 05:58:36,Lauren,Bower,Fire Hydrant,30,3,10
Joshua_Skinner@mailbox.as,2018-05-14 22:19:04,Joshua,Skinner,Incline Push-Up,15,3,15
Michael_Paterson@mail2swaziland.com,2018-05-08 06:42:38,Michael,Paterson,Single-Leg Stride Jump,30,2,12
Blake_James@yehaa.com,2018-05-25 14:22:11,Blake,James,Gorilla Chin/Crunch,30,2,10
Steven_Johnston@emailengine.net,2018-05-11 21:59:43,Steven,Johnston,Lateral Box Jump,15,3,12
Patrick_Ross@mail2ronnie.com,2018-05-17 22:44:38,Patrick,Ross,One Arm Floor Press,15,3,15
Joseph_Fisher@fastmailbox.net,2018-05-11 09:39:37,Joseph,Fisher,Seated Bent-Over Two-Arm Dumbbell Triceps Extension,30,3,12
Tim_Alsop@hotbrev.com,2018-05-18 13:14:23,Tim,Alsop,Leg-Over Floor Press,15,2,15
Yvonne_Dowd@the-animal.com,2018-05-15 09:44:46,Yvonne,Dowd,Crucifix,15,3,15
Bella_Nash@mail2fairy.com,2018-05-15 19:11:24,Bella,Nash,Sled Overhead Backward Walk,15,3,15
Isaac_Sanderson@wtvhmail.com,2018-05-22 01:23:02,Isaac,Sanderson,Single-Cone Sprint Drill,15,3,12
Julian_Jones@mail2ballerina.com,2018-05-08 02:42:42,Julian,Jones,One-Arm Kettlebell Clean,15,2,15
Wanda_Skinner@mr-potatohead.com,2018-05-05 21:23:43,Wanda,Skinner,Running Lunge,15,3,15
Jake_Dickens@pmail.net,2018-05-25 11:17:44,Jake,Dickens,Knee Circles,30,3,10
Angela_Terry@bangkok2000.com,2018-05-28 09:02:08,Angela,Terry,One-Legged Cable Kickback,30,3,10
Isaac_Welch@mail2palau.com,2018-05-19 21:49:31,Isaac,Welch,Low Cable Crossover,15,3,12
Nathan_Clarkson@seguros.com.br,2018-05-17 03:20:17,Nathan,Clarkson,Bosu Ball Squat,30,2,10
Lillian_Davidson@mail2rage.com,2018-05-09 20:27:58,Lillian,Davidson,Single Leg Deadlift,15,2,15
Irene_Forsyth@mail2carolyn.com,2018-05-13 19:36:03,Irene,Forsyth,Kettlebell Curtsy Lunge,30,2,12
